time,rateConstant,difficulty,ratio
89220000.0,1.0,0.3040962587554317,0.9844985114464633
89280000.0,1.0,0.2993515829875375,0.9843974543214946
89340000.0,1.0,0.29465069083962686,0.9842964179410859
89400000.0,1.0,0.28999385520854076,0.9841954022988504
89460000.0,1.0,0.2853813310877277,0.9840944073884044
89520000.0,1.0,0.28081335574915944,0.9839934332033653
89580000.0,1.0,0.2762901489314086,0.9838924797373552
89640000.0,1.0,0.27181191303366925,0.9837915469839966
89700000.0,1.0,0.26737883331550805,0.9836906349369166
89760000.0,1.0,0.26299107810212535,0.9835897435897436
89820000.0,1.0,0.25864879899491156,0.9834888729361093
89880000.0,1.0,0.25435213108707977,0.9833880229696473
89940000.0,1.0,0.2501011931841582,0.9832871936839946
90000000.0,1.0,0.24589608802912413,0.9831863850727905
90060000.0,1.0,0.24173690253196312,0.983085597129677
90120000.0,1.0,0.23762370800343652,0.9829848298482986
90180000.0,1.0,0.23355656039284162,0.9828840832223017
90240000.0,1.0,0.2295355005295502,0.982783357245337
90300000.0,1.0,0.22556055436811012,0.9826826519110565
90360000.0,1.0,0.22163173323669835,0.9825819672131146
90420000.0,1.0,0.2177713444405673,0.9825819672131146
90480000.0,1.0,0.2139781960230574,0.9825819672131146
90540000.0,1.0,0.2102511167890492,0.9825819672131146
90600000.0,1.0,0.2065889559433383,0.9825819672131146
90660000.0,1.0,0.2029905827353088,0.9825819672131145
90720000.0,1.0,0.19945488610979623,0.9825819672131146
90780000.0,1.0,0.19598077436403133,0.9825819672131147
90840000.0,1.0,0.19256717481055946,0.9825819672131147
90900000.0,1.0,0.18921303344603124,0.9825819672131146
90960000.0,1.0,0.18591731462576222,0.9825819672131145
91020000.0,1.0,0.182679000743961,0.9825819672131146
91080000.0,1.0,0.17949709191952723,0.9825819672131145
91140000.0,1.0,0.17637060568732235,0.9825819672131147
91200000.0,1.0,0.17329857669481774,0.9825819672131146
91260000.0,1.0,0.17028005640402682,0.9825819672131145
91320000.0,1.0,0.16731411279862882,0.9825819672131147
91380000.0,1.0,0.16439983009619366,0.9825819672131146
91440000.0,1.0,0.16153630846541978,0.9825819672131146
91500000.0,1.0,0.15872266374829666,0.9825819672131146
91560000.0,1.0,0.15595802718710705,0.9825819672131146
91620000.0,1.0,0.15324154515618407,0.9825819672131147
91680000.0,1.0,0.1505723788983407,0.9825819672131146
91740000.0,1.0,0.14794970426589008,0.9825819672131147
91800000.0,1.0,0.1453727114661768,0.9825819672131146
91860000.0,1.0,0.1428406048115405,0.9825819672131146
91920000.0,1.0,0.14035260247363457,0.9825819672131146
91980000.0,1.0,0.13790793624202413,0.9825819672131147
92040000.0,1.0,0.13550585128698886,0.9825819672131146
92100000.0,1.0,0.13314560592645727,0.9825819672131146
92160000.0,1.0,0.13082647139700054,0.9825819672131147
92220000.0,1.0,0.12854773162881508,0.9825819672131147
92280000.0,1.0,0.12630868302462464,0.9825819672131146
92340000.0,1.0,0.12410863424243343,0.9825819672131147
92400000.0,1.0,0.12194690598206316,0.9825819672131146
92460000.0,1.0,0.11982283077540837,0.9825819672131147
92520000.0,1.0,0.11773575278034487,0.9825819672131145
92580000.0,1.0,0.1156850275782282,0.9825819672131146
92640000.0,1.0,0.11367002197491888,0.9825819672131146
92700000.0,1.0,0.11169011380527376,0.9825819672131146
92760000.0,1.0,0.10974469174104254,0.9825819672131146
92820000.0,1.0,0.10783315510211043,0.9825819672131146
92880000.0,1.0,0.10595491367102858,0.9825819672131146
92940000.0,1.0,0.104109387510775,0.9825819672131147
93000000.0,1.0,0.10229600678568977,0.9825819672131146
93060000.0,1.0,0.10051421158552919,0.9825819672131147
93120000.0,1.0,0.09876345175258451,0.9825819672131146
93180000.0,1.0,0.09704318671181203,0.9825819672131147
93240000.0,1.0,0.09535288530392186,0.9825819672131147
93300000.0,1.0,0.09369202562137403,0.9825819672131147
93360000.0,1.0,0.09206009484723122,0.9825819672131145
93420000.0,1.0,0.09045658909681838,0.9825819672131146
93480000.0,1.0,0.08888101326214018,0.9825819672131146
93540000.0,1.0,0.08733288085900863,0.9825819672131146
93600000.0,1.0,0.08581171387683327,0.9825819672131147
93660000.0,1.0,0.08431704263102777,0.9825819672131146
93720000.0,1.0,0.08284840561798731,0.9825819672131146
93780000.0,1.0,0.08140534937259203,0.9825819672131145
93840000.0,1.0,0.07998742832819236,0.9825819672131146
93900000.0,1.0,0.07859420467903326,0.9825819672131146
93960000.0,1.0,0.07722524824507468,0.9825819672131146
94020000.0,1.0,0.07588013633916661,0.9825819672131147
94080000.0,1.0,0.07455845363653768,0.9825819672131146
94140000.0,1.0,0.073259792046557,0.9825819672131146
94200000.0,1.0,0.07198375058672966,0.9825819672131146
94260000.0,1.0,0.07072993525888703,0.9825819672131146
94320000.0,1.0,0.06949795892753347,0.9825819672131147
94380000.0,1.0,0.06828744120031208,0.9825819672131146
94440000.0,1.0,0.06709800831055253,0.9825819672131145
94500000.0,1.0,0.06592929300186462,0.9825819672131146
94560000.0,1.0,0.06478093441474196,0.9825819672131145
94620000.0,1.0,0.06365257797514091,0.9825819672131146
94680000.0,1.0,0.06254387528500013,0.9825819672131146
94740000.0,1.0,0.06145448401466714,0.9825819672131147
94800000.0,1.0,0.06038406779719854,0.9825819672131146
94860000.0,1.0,0.05933229612450143,0.9825819672131146
94920000.0,1.0,0.05829884424528368,0.9825819672131147
94980000.0,1.0,0.05728339306478181,0.9825819672131146
95040000.0,1.0,0.056285629046235394,0.9825819672131146
95100000.0,1.0,0.0553052441140776,0.9825819672131146
95160000.0,1.0,0.054341935558811894,0.9825819672131146
95220000.0,1.0,0.05339540594354569,0.9825819672131145
95280000.0,1.0,0.05246536301215196,0.9825819672131146
95340000.0,1.0,0.051551519599030454,0.9825819672131146
95400000.0,1.0,0.05065359354044078,0.9825819672131146
95460000.0,1.0,0.04977130758737981,0.9825819672131145
95520000.0,1.0,0.04890438931997667,0.9825819672131145
95580000.0,1.0,0.048052571063378714,0.9825819672131147
95640000.0,1.0,0.047215589805102647,0.9825819672131146
95700000.0,1.0,0.046393187113825236,0.9825819672131146
95760000.0,1.0,0.04558510905958852,0.9825819672131146
95820000.0,1.0,0.044791106135394866,0.9825819672131147
95880000.0,1.0,0.044010933180167695,0.9825819672131146
95940000.0,1.0,0.04324434930305411,0.9825819672131145
96000000.0,1.0,0.04249111780904599,0.9825819672131146
96060000.0,1.0,0.04175100612589662,0.9825819672131146
96120000.0,1.0,0.041023785732310296,0.9825819672131145
96180000.0,1.0,0.04030923208738276,0.9825819672131147
96240000.0,1.0,0.03960712456127056,0.9825819672131146
96300000.0,1.0,0.0389172463670681,0.9825819672131147
96360000.0,1.0,0.038239384493871216,0.9825819672131147
96420000.0,1.0,0.03757332964100665,0.9825819672131146
96480000.0,1.0,0.03691887615340715,0.9825819672131147
96540000.0,1.0,0.036275821958112145,0.9825819672131146
96600000.0,1.0,0.03564396850187453,0.9825819672131146
96660000.0,1.0,0.03502312068985417,0.9825819672131146
96720000.0,1.0,0.03441308682537925,0.9825819672131145
96780000.0,1.0,0.03381367855075686,0.9825819672131146
96840000.0,1.0,0.03322471078911457,0.9825819672131146
96900000.0,1.0,0.03264600168725499,0.9825819672131146
96960000.0,1.0,0.032077372559505664,0.9825819672131145
97020000.0,1.0,0.031518647832547056,0.9825819672131146
97080000.0,1.0,0.03096965499120146,0.9825819672131147
97140000.0,1.0,0.030430224525166187,0.9825819672131146
97200000.0,1.0,0.029900189876674556,0.9825819672131145
97260000.0,1.0,0.02937938738906854,0.9825819672131146
97320000.0,1.0,0.028867656256267134,0.9825819672131145
97380000.0,1.0,0.028364838473114936,0.9825819672131146
97440000.0,1.0,0.027870778786595513,0.9825819672131146
97500000.0,1.0,0.027385324647894563,0.9825819672131146
97560000.0,1.0,0.026908326165298035,0.9825819672131146
97620000.0,1.0,0.02643963605791067,0.9825819672131146
97680000.0,1.0,0.025979109610180663,0.9825819672131146
97740000.0,1.0,0.025526604627216447,0.9825819672131146
97800000.0,1.0,0.02508198139088173,0.9825819672131145
97860000.0,1.0,0.024645102616655305,0.9825819672131147
97920000.0,1.0,0.024215833411242248,0.9825819672131146
97980000.0,1.0,0.023794041230923477,0.9825819672131146
98040000.0,1.0,0.023379595840630752,0.9825819672131147
98100000.0,1.0,0.022972369273734517,0.9825819672131146
98160000.0,1.0,0.02257223579253217,0.9825819672131146
98220000.0,1.0,0.022179071849424536,0.9825819672131145
98280000.0,1.0,0.021792756048768572,0.9825819672131146
98340000.0,1.0,0.021413169109394527,0.9825819672131146
98400000.0,1.0,0.021040193827775975,0.9825819672131147
98460000.0,1.0,0.02067371504184135,0.9825819672131145
98520000.0,1.0,0.02031361959541583,0.9825819672131145
98580000.0,1.0,0.01995979630328256,0.9825819672131147
98640000.0,1.0,0.019612135916852434,0.9825819672131147
98700000.0,1.0,0.019270531090431847,0.9825819672131146
98760000.0,1.0,0.01893487634807801,0.9825819672131146
98820000.0,1.0,0.018605068051031567,0.9825819672131146
98880000.0,1.0,0.018281004365716464,0.9825819672131145
98940000.0,1.0,0.01796258523229722,0.9825819672131146
99000000.0,1.0,0.017649712333783842,0.9825819672131145
99060000.0,1.0,0.0173422890656749,0.9825819672131146
99120000.0,1.0,0.01704022050612933,0.9825819672131146
99180000.0,1.0,0.016743413386657816,0.9825819672131147
99240000.0,1.0,0.016451776063324635,0.9825819672131146
99300000.0,1.0,0.01616521848845115,0.9825819672131145
99360000.0,1.0,0.015883652182812142,0.9825819672131146
99420000.0,1.0,0.015606990208316435,0.9825819672131145
99480000.0,1.0,0.01533514714116338,0.9825819672131146
99540000.0,1.0,0.015068039045466884,0.9825819672131145
99600000.0,1.0,0.014805583447338871,0.9825819672131145
99660000.0,1.0,0.014547699309424155,0.9825819672131146
99720000.0,1.0,0.014294307005878856,0.9825819672131146
99780000.0,1.0,0.014045328297784652,0.9825819672131146
99840000.0,1.0,0.013800686308991271,0.9825819672131147
99900000.0,1.0,0.01356030550237974,0.9825819672131145
99960000.0,1.0,0.013324111656539107,0.9825819672131146
100020000.0,1.0,0.013092031842849388,0.9825819672131146
100080000.0,1.0,0.012863994402963689,0.9825819672131145
100140000.0,1.0,0.012639928926682557,0.9825819672131146
100200000.0,1.0,0.0124197662302137,0.9825819672131146
100260000.0,1.0,0.012203438334810385,0.9825819672131145
100320000.0,1.0,0.011990878445781925,0.9825819672131147
100380000.0,1.0,0.011782020931869738,0.9825819672131146
100440000.0,1.0,0.011576801304982662,0.9825819672131146
100500000.0,1.0,0.011375156200285216,0.9825819672131146
100560000.0,1.0,0.011177023356632705,0.9825819672131145
100620000.0,1.0,0.010982341597347093,0.9825819672131146
100680000.0,1.0,0.010791050811327727,0.9825819672131146
100740000.0,1.0,0.010603091934491075,0.9825819672131146
100800000.0,1.0,0.01041840693153375,0.9825819672131146
100860000.0,1.0,0.010236938778013181,0.9825819672131146
100920000.0,1.0,0.010058631442740409,0.9825819672131146
100980000.0,1.0,0.00988342987047956,0.9825819672131146
101040000.0,1.0,0.009711279964948666,0.9825819672131146
101100000.0,1.0,0.009542128572116566,0.9825819672131145
101160000.0,1.0,0.009375923463790764,0.9825819672131146
101220000.0,1.0,0.009212613321491129,0.9825819672131146
101280000.0,1.0,0.0090521477206045,0.9825819672131146
101340000.0,1.0,0.008894477114815282,0.9825819672131147
101400000.0,1.0,0.008739552820807227,0.9825819672131145
101460000.0,1.0,0.00858732700323169,0.9825819672131145
101520000.0,1.0,0.008437752659937695,0.9825819672131146
101580000.0,1.0,0.00829078360745927,0.9825819672131145
101640000.0,1.0,0.008146374466755573,0.9825819672131146
101700000.0,1.0,0.00800448064919938,0.9825819672131147
101760000.0,1.0,0.007865058342809634,0.9825819672131145
101820000.0,1.0,0.00772806449872381,0.9825819672131147
101880000.0,1.0,0.007593456817905873,0.9825819672131145
101940000.0,1.0,0.007461193738085791,0.9825819672131146
102000000.0,1.0,0.00733123442092651,0.9825819672131147
102060000.0,1.0,0.007203538739414469,0.9825819672131145
102120000.0,1.0,0.007078067265469749,0.9825819672131146
102180000.0,1.0,0.006954781257772017,0.9825819672131147
102240000.0,1.0,0.006833642649798528,0.9825819672131146
102300000.0,1.0,0.006714614038070479,0.9825819672131145
102360000.0,1.0,0.006597658670604086,0.9825819672131146
102420000.0,1.0,0.006482740435562825,0.9825819672131145
102480000.0,1.0,0.006369823850107325,0.9825819672131147
102540000.0,1.0,0.006258874049439471,0.9825819672131146
102600000.0,1.0,0.006149856776037348,0.9825819672131145
102660000.0,1.0,0.0060427383690776805,0.9825819672131147
102720000.0,1.0,0.005937485754042515,0.9825819672131146
102780000.0,1.0,0.005834066432506938,0.9825819672131146
102840000.0,1.0,0.0057324484721046655,0.9825819672131147
102900000.0,1.0,0.005632600496668416,0.9825819672131147
102960000.0,1.0,0.005534491676542019,0.9825819672131147
103020000.0,1.0,0.005438091719061266,0.9825819672131146
103080000.0,1.0,0.0053433708592005675,0.9825819672131146
103140000.0,1.0,0.005250299850382525,0.9825819672131147
103200000.0,1.0,0.005158849955447582,0.9825819672131145
103260000.0,1.0,0.005068992937780974,0.9825819672131146
103320000.0,1.0,0.004980701052594215,0.9825819672131147
103380000.0,1.0,0.0048939470383584545,0.9825819672131146
103440000.0,1.0,0.004808704108387046,0.9825819672131146
103500000.0,1.0,0.00472494594256473,0.9825819672131145
103560000.0,1.0,0.004642646679220877,0.9825819672131147
103620000.0,1.0,0.004561780907144283,0.9825819672131146
103680000.0,1.0,0.004482323657737056,0.9825819672131145
103740000.0,1.0,0.0044042503973051594,0.9825819672131145
103800000.0,1.0,0.004327537019483245,0.9825819672131146
103860000.0,1.0,0.004252159837791426,0.9825819672131146
103920000.0,1.0,0.0041780955783216975,0.9825819672131146
103980000.0,1.0,0.004105321372551749,0.9825819672131146
104040000.0,1.0,0.004033814750283942,0.9825819672131146
104100000.0,1.0,0.0039635536327072745,0.9825819672131146
104160000.0,1.0,0.0038945163255802006,0.9825819672131146
104220000.0,1.0,0.003826681512532184,0.9825819672131145
104280000.0,1.0,0.0037600282484819307,0.9825819672131147
104340000.0,1.0,0.0036945359531702577,0.9825819672131147
104400000.0,1.0,0.0036301844048056116,0.9825819672131147
104460000.0,1.0,0.0035669537338202674,0.9825819672131146
104520000.0,1.0,0.0035048244167352827,0.9825819672131146
104580000.0,1.0,0.003443777270132311,0.9825819672131145
104640000.0,1.0,0.0033837934447304156,0.9825819672131146
104700000.0,1.0,0.0033248544195660537,0.9825819672131147
104760000.0,1.0,0.003266941996274431,0.9825819672131145
104820000.0,1.0,0.0032100382934704703,0.9825819672131146
104880000.0,1.0,0.003154125741227644,0.9825819672131146
104940000.0,1.0,0.003099187075652982,0.9825819672131146
105000000.0,1.0,0.003045205333556567,0.9825819672131146
105060000.0,1.0,0.00299216384721388,0.9825819672131145
105120000.0,1.0,0.002940046239219376,0.9825819672131147
105180000.0,1.0,0.002888836417429694,0.9825819672131147
105240000.0,1.0,0.0028385185699949553,0.9825819672131146
105300000.0,1.0,0.0027890771604766004,0.9825819672131147
105360000.0,1.0,0.002740496923050266,0.9825819672131146
105420000.0,1.0,0.002692762857792218,0.9825819672131146
105480000.0,1.0,0.002645860226047886,0.9825819672131146
105540000.0,1.0,0.002599774545881068,0.9825819672131145
105600000.0,1.0,0.0025544915876024015,0.9825819672131147
105660000.0,1.0,0.00250999736937572,0.9825819672131146
105720000.0,1.0,0.0024662781529009377,0.9825819672131146
105780000.0,1.0,0.00242332043917213,0.9825819672131146
105840000.0,1.0,0.0023811109643095004,0.9825819672131145
105900000.0,1.0,0.0023396366954639455,0.9825819672131147
105960000.0,1.0,0.0022988848267929546,0.9825819672131147
106020000.0,1.0,0.0022588427755066017,0.9825819672131146
106080000.0,1.0,0.0022194981779824086,0.9825819672131146
106140000.0,1.0,0.002180838885947879,0.9825819672131147
106200000.0,1.0,0.002142852962729524,0.9825819672131145
106260000.0,1.0,0.0021055286795672265,0.9825819672131145
106320000.0,1.0,0.0020688545119927973,0.9825819672131147
106380000.0,1.0,0.0020328191362716107,0.9825819672131145
106440000.0,1.0,0.0019974114259062236,0.9825819672131145
106500000.0,1.0,0.0019626204482008896,0.9825819672131146
106560000.0,1.0,0.0019284354608859148,0.9825819672131146
106620000.0,1.0,0.0018948459088008113,0.9825819672131145
106680000.0,1.0,0.001861841420635223,0.9825819672131145
106740000.0,1.0,0.0018294118057266173,0.9825819672131145
106800000.0,1.0,0.001797547050913756,0.9825819672131147
106860000.0,1.0,0.001766237317444971,0.9825819672131145
106920000.0,1.0,0.001735472937940294,0.9825819672131146
106980000.0,1.0,0.0017052444134064977,0.9825819672131146
107040000.0,1.0,0.0016755424103041302,0.9825819672131146
107100000.0,1.0,0.001646357757665636,0.9825819672131146
107160000.0,1.0,0.0016176814442636729,0.9825819672131146
107220000.0,1.0,0.0015895046158287522,0.9825819672131146
107280000.0,1.0,0.0015618185723153414,0.9825819672131146
107340000.0,1.0,0.0015346147652155863,0.9825819672131146
107400000.0,1.0,0.0015078847949198228,0.9825819672131146
107460000.0,1.0,0.0014816204081230635,0.9825819672131146
107520000.0,1.0,0.0014558134952766576,0.9825819672131147
107580000.0,1.0,0.0014304560880843387,0.9825819672131147
107640000.0,1.0,0.001405540357041886,0.9825819672131146
107700000.0,1.0,0.0013810586090196397,0.9825819672131146
107760000.0,1.0,0.0013570032848871255,0.9825819672131147
107820000.0,1.0,0.0013333669571790503,0.9825819672131146
107880000.0,1.0,0.0013101423278019562,0.9825819672131147
107940000.0,1.0,0.0012873222257808153,0.9825819672131145
108000000.0,1.0,0.0012648996050448789,0.9825819672131146
108060000.0,1.0,0.0012428675422520889,0.9825819672131146
108120000.0,1.0,0.0012212192346513864,0.9825819672131146
108180000.0,1.0,0.0011999479979822535,0.9825819672131146
108240000.0,1.0,0.0011790472644108412,0.9825819672131146
108300000.0,1.0,0.0011585105805020457,0.9825819672131146
108360000.0,1.0,0.0011383316052269075,0.9825819672131146
108420000.0,1.0,0.0011185041080047173,0.9825819672131146
108480000.0,1.0,0.0010990219667792252,0.9825819672131146
108540000.0,1.0,0.0010798791661283573,0.9825819672131145
108600000.0,1.0,0.001061069795406859,0.9825819672131145
108660000.0,1.0,0.0010425880469212886,0.9825819672131145
108720000.0,1.0,0.001024428214136799,0.9825819672131149
108780000.0,1.0,0.0010065846899151537,0.9825819672131145
108840000.0,1.0,0.0009890519647834347,0.9825819672131146
108900000.0,1.0,0.0009718246252329035,0.9825819672131146
108960000.0,1.0,0.0009548973520474941,0.9825819672131146
109020000.0,1.0,0.0009382649186614209,0.9825819672131146
109080000.0,1.0,0.0009219221895453919,0.9825819672131146
109140000.0,1.0,0.0009058641186209332,0.9825819672131147
109200000.0,1.0,0.0008900857477023308,0.9825819672131146
109260000.0,1.0,0.0008745822049657123,0.9825819672131147
109320000.0,1.0,0.0008593487034447931,0.9825819672131147
109380000.0,1.0,0.0008443805395528243,0.9825819672131147
109440000.0,1.0,0.0008296730916302853,0.9825819672131147
109500000.0,1.0,0.0008152218185178725,0.9825819672131146
109560000.0,1.0,0.0008010222581543439,0.9825819672131146
109620000.0,1.0,0.0007870700261987866,0.9825819672131146
109680000.0,1.0,0.0007733608146768814,0.9825819672131145
109740000.0,1.0,0.0007598903906507471,0.9825819672131147
109800000.0,1.0,0.0007466545949119534,0.9825819672131147
109860000.0,1.0,0.0007336493406972985,0.9825819672131147
109920000.0,1.0,0.000720870612426956,0.9825819672131145
109980000.0,1.0,0.0007083144644646011,0.9825819672131146
110040000.0,1.0,0.0006959770198991316,0.9825819672131146
110100000.0,1.0,0.0006838544693476097,0.9825819672131146
110160000.0,1.0,0.000671943069779055,0.9825819672131146
110220000.0,1.0,0.000660239143358723,0.9825819672131146
110280000.0,1.0,0.0006487390763125156,0.9825819672131146
110340000.0,1.0,0.0006374393178111706,0.9825819672131147
110400000.0,1.0,0.0006263363788738857,0.9825819672131146
110460000.0,1.0,0.0006154268312910413,0.9825819672131145
110520000.0,1.0,0.000604707306565685,0.9825819672131146
110580000.0,1.0,0.0005941744948734547,0.9825819672131145
110640000.0,1.0,0.0005838251440406178,0.9825819672131147
110700000.0,1.0,0.0005736560585399103,0.9825819672131147
110760000.0,1.0,0.0005636640985038667,0.9825819672131146
110820000.0,1.0,0.0005538461787553361,0.9825819672131146
110880000.0,1.0,0.0005441992678548845,0.9825819672131146
110940000.0,1.0,0.0005347203871647892,0.9825819672131147
111000000.0,1.0,0.0005254066099293368,0.9825819672131145
111060000.0,1.0,0.0005162550603711413,0.9825819672131146
111120000.0,1.0,0.0005072629128032013,0.9825819672131145
111180000.0,1.0,0.0004984273907564241,0.9825819672131146
111240000.0,1.0,0.000489745766122347,0.9825819672131145
111300000.0,1.0,0.0004812153583107897,0.9825819672131147
111360000.0,1.0,0.00047283353342217956,0.9825819672131146
111420000.0,1.0,0.00046459770343429315,0.9825819672131145
111480000.0,1.0,0.000456505325403163,0.9825819672131146
111540000.0,1.0,0.0004485539006779029,0.9825819672131146
111600000.0,1.0,0.0004407409741292098,0.9825819672131145
111660000.0,1.0,0.0004330641333913034,0.9825819672131145
111720000.0,1.0,0.0004255210081170696,0.9825819672131146
111780000.0,1.0,0.000418109269246178,0.9825819672131146
111840000.0,1.0,0.0004108266282859474,0.9825819672131146
111900000.0,1.0,0.0004036708366047372,0.9825819672131146
111960000.0,1.0,0.0003966396847376465,0.9825819672131146
112020000.0,1.0,0.0003897310017043063,0.9825819672131146
112080000.0,1.0,0.000382942654338555,0.9825819672131146
112140000.0,1.0,0.00037627254662978915,0.9825819672131146
112200000.0,1.0,0.0003697186190757867,0.9825819672131147
112260000.0,1.0,0.0003632788480468026,0.9825819672131146
112320000.0,1.0,0.00035695124516074147,0.9825819672131146
112380000.0,1.0,0.0003507338566692121,0.9825819672131146
112440000.0,1.0,0.00034462476285427706,0.9825819672131147
112500000.0,1.0,0.0003386220774357087,0.9825819672131146
112560000.0,1.0,0.0003327239469885703,0.9825819672131146
112620000.0,1.0,0.00032692855037094146,0.9825819672131146
112680000.0,1.0,0.0003212340981616115,0.9825819672131146
112740000.0,1.0,0.00031563883210756696,0.9825819672131145
112800000.0,1.0,0.00031014102458110316,0.9825819672131146
112860000.0,1.0,0.00030473897804639125,0.9825819672131145
112920000.0,1.0,0.00029943102453533726,0.9825819672131146
112980000.0,1.0,0.0002942155251325701,0.9825819672131146
113040000.0,1.0,0.00028909086946940027,0.9825819672131145
113100000.0,1.0,0.00028405547522659307,0.9825819672131146
113160000.0,1.0,0.000279107787645802,0.9825819672131147
113220000.0,1.0,0.00027424627904951236,0.9825819672131145
113280000.0,1.0,0.00026946944836934663,0.9825819672131146
113340000.0,1.0,0.00026477582068258545,0.9825819672131146
113400000.0,1.0,0.0002601639467567617,0.9825819672131146
113460000.0,1.0,0.00025563240260218693,0.9825819672131147
113520000.0,1.0,0.0002511797890322718,0.9825819672131147
113580000.0,1.0,0.00024680473123150475,0.9825819672131147
113640000.0,1.0,0.00024250587833095596,0.9825819672131146
113700000.0,1.0,0.00023828190299117493,0.9825819672131146
113760000.0,1.0,0.00023413150099235318,0.9825819672131145
113820000.0,1.0,0.00023005339083162572,0.9825819672131147
113880000.0,1.0,0.00022604631332738632,0.9825819672131146
113940000.0,1.0,0.00022210903123049536,0.9825819672131147
114000000.0,1.0,0.00021824032884225925,0.9825819672131146
114060000.0,1.0,0.00021443901163906414,0.9825819672131146
114120000.0,1.0,0.00021070390590354764,0.9825819672131147
114180000.0,1.0,0.00020703385836219485,0.9825819672131146
114240000.0,1.0,0.00020342773582924677,0.9825819672131146
114300000.0,1.0,0.00019988442485681108,0.9825819672131146
114360000.0,1.0,0.0001964028313910674,0.9825819672131145
114420000.0,1.0,0.0001929818804344607,0.9825819672131147
114480000.0,1.0,0.00018962051571377848,0.9825819672131147
114540000.0,1.0,0.00018631769935400976,0.9825819672131145
114600000.0,1.0,0.00018307241155788459,0.9825819672131147
114660000.0,1.0,0.0001798836502909952,0.9825819672131146
114720000.0,1.0,0.000176750430972402,0.9825819672131146
114780000.0,1.0,0.0001736717861706286,0.9825819672131146
114840000.0,1.0,0.00017064676530495165,0.9825819672131146
114900000.0,1.0,0.00016767443435189409,0.9825819672131147
114960000.0,1.0,0.00016475387555683034,0.9825819672131146
115020000.0,1.0,0.00016188418715061504,0.9825819672131146
115080000.0,1.0,0.00015906448307114734,0.9825819672131146
115140000.0,1.0,0.00015629389268978513,0.9825819672131146
115200000.0,1.0,0.0001535715605425245,0.9825819672131145
115260000.0,1.0,0.00015089664606586164,0.9825819672131145
115320000.0,1.0,0.00014826832333725542,0.9825819672131145
115380000.0,1.0,0.00014568578082011058,0.9825819672131146
115440000.0,1.0,0.00014314822111320292,0.9825819672131147
115500000.0,1.0,0.00014065486070446884,0.9825819672131146
115560000.0,1.0,0.0001382049297290836,0.9825819672131146
115620000.0,1.0,0.00013579767173175323,0.9825819672131145
115680000.0,1.0,0.00013343234343314686,0.9825819672131146
115740000.0,1.0,0.00013110821450039738,0.9825819672131147
115800000.0,1.0,0.00012882456732159943,0.9825819672131144
115860000.0,1.0,0.0001265806967842355,0.9825819672131147
115920000.0,1.0,0.0001243759100574609,0.9825819672131146
115980000.0,1.0,0.00012220952637818133,0.9825819672131145
116040000.0,1.0,0.00012008087684085644,0.9825819672131146
116100000.0,1.0,0.00011798930419096445,0.9825819672131145
116160000.0,1.0,0.00011593416262206445,0.9825819672131147
116220000.0,1.0,0.00011391481757639323,0.9825819672131146
116280000.0,1.0,0.00011193064554893556,0.9825819672131147
116340000.0,1.0,0.00010998103389490696,0.9825819672131146
116400000.0,1.0,0.00010806538064058992,0.9825819672131146
116460000.0,1.0,0.00010618309429746488,0.9825819672131146
116520000.0,1.0,0.00010433359367957869,0.9825819672131145
116580000.0,1.0,0.0001025163077240942,0.9825819672131145
116640000.0,1.0,0.00010073067531496551,0.9825819672131146
116700000.0,1.0,9.897614510968433e-05,0.9825819672131145
116760000.0,1.0,9.725217536904433e-05,0.9825819672131147
116820000.0,1.0,9.555823378987039e-05,0.9825819672131146
116880000.0,1.0,9.389379734066157e-05,0.9825819672131146
116940000.0,1.0,9.225835210009676e-05,0.9825819672131146
117000000.0,1.0,9.065139309835325e-05,0.9825819672131145
117060000.0,1.0,8.907242416118929e-05,0.9825819672131145
117120000.0,1.0,8.752095775674234e-05,0.9825819672131146
117180000.0,1.0,8.59965148449958e-05,0.9825819672131147
117240000.0,1.0,8.449862472986779e-05,0.9825819672131146
117300000.0,1.0,8.302682491387624e-05,0.9825819672131147
117360000.0,1.0,8.158066095533535e-05,0.9825819672131146
117420000.0,1.0,8.015968632803954e-05,0.9825819672131147
117480000.0,1.0,7.87634622833913e-05,0.9825819672131146
117540000.0,1.0,7.739155771493057e-05,0.9825819672131145
117600000.0,1.0,7.604354902522378e-05,0.9825819672131146
117660000.0,1.0,7.471901999507131e-05,0.9825819672131147
117720000.0,1.0,7.341756165499322e-05,0.9825819672131146
117780000.0,1.0,7.213877215895336e-05,0.9825819672131145
117840000.0,1.0,7.088225666028305e-05,0.9825819672131145
117900000.0,1.0,6.964762718976581e-05,0.9825819672131146
117960000.0,1.0,6.84345025358457e-05,0.9825819672131146
118020000.0,1.0,6.724250812692215e-05,0.9825819672131145
118080000.0,1.0,6.607127591569502e-05,0.9825819672131147
118140000.0,1.0,6.49204442655241e-05,0.9825819672131147
118200000.0,1.0,6.378965783876803e-05,0.9825819672131145
118260000.0,1.0,6.267856748706817e-05,0.9825819672131146
118320000.0,1.0,6.158683014354341e-05,0.9825819672131146
118380000.0,1.0,6.051410871686284e-05,0.9825819672131147
118440000.0,1.0,5.946007198716338e-05,0.9825819672131146
118500000.0,1.0,5.842439450378041e-05,0.9825819672131147
118560000.0,1.0,5.740675648475964e-05,0.9825819672131147
